variant,total_return,cagr,annual_vol,sharpe,max_drawdown,avg_turnover,cycles
no_event_driven,0.002102566245456794,0.11166411006329446,0.005533212669989362,19.138181960987545,0.0,0.013008,5.0
no_research_council,0.002090790975010526,0.11100594201683256,0.005502245735612423,19.13818196096808,0.0,0.012935199999999999,5.0
full,0.002090790975010526,0.11100594201683256,0.005502245735612423,19.13818196096808,0.0,0.012935199999999999,5.0
no_private_alpha,0.002090790975010526,0.11100594201683256,0.005502245735612423,19.13818196096808,0.0,0.012935199999999999,5.0
no_microstructure,0.002090790975010526,0.11100594201683256,0.005502245735612423,19.13818196096808,0.0,0.012935199999999999,5.0
no_alpha_pipeline,0.0075077414673958565,0.4578705036571069,0.027323763273835646,13.82062582852312,-0.00032554700704312545,0.1492954,5.0
core_strategies_only,0.0075077414673958565,0.4578705036571069,0.027323763273835646,13.82062582852312,-0.00032554700704312545,0.1492954,5.0
