,baseline,performance_v2,benchmark_spy,benchmark_60_40
2018-07-05,1.0010159807981127,1.0,1.0,1.0
2018-08-03,1.0012536339784668,1.0,1.0042848959527242,1.0045605428400814
2018-09-04,1.0017507918371165,1.0,1.0025548784331897,1.0011990266523423
2018-10-03,1.0015093912513193,1.0,1.0031046152811856,0.9945717373488648
2018-11-01,1.001189499120787,1.0,1.0137795458647694,1.0012909901314664
2018-12-03,1.0027045590597274,1.0,1.0272035996506865,1.0120898216030083
2019-01-04,1.0133228250104171,1.0,1.0616104309516892,1.027744072393564
2019-02-05,1.0133812284635058,1.0,1.0660602056419297,1.0322064565141142
2019-03-07,1.0119671725862198,1.0,1.0571418906961658,1.0297029506779107
2019-04-05,1.0129721644987086,1.0,1.062258281082149,1.033225222998101
2019-05-07,1.0110621614203004,1.0,1.0445190262861475,1.0260389080727716
2019-06-06,1.012017449992346,1.0,1.0513114579511602,1.0313662003174326
2019-06-21,1.012017449992346,0.9965494647581193,1.0497833296440848,1.025934170604179
2019-07-08,1.0128386429094047,0.9965494647581193,1.0440152263442342,1.0231095885392179
2019-07-23,1.0128386429094047,0.9953220846853036,1.0514798851532396,1.0252656422436
2019-08-06,1.0144252437257781,0.9953220846853036,1.0662244207502816,1.03716972236292
2019-08-21,1.0144252437257781,0.9942059100880986,1.0748987390703646,1.0394673266841785
2019-09-05,1.0158361940634202,0.9942059100880986,1.0887168572497705,1.0399550940869922
2019-09-20,1.0158361940634202,0.9968104179132179,1.0835727518801095,1.042502254593322
2019-10-04,1.0182411461304928,0.9968104179132179,1.0982360036696899,1.054045784339447
2019-10-21,1.0182411461304928,0.994675035045325,1.105680976137617,1.0551613646710243
2019-11-04,1.016772036575208,0.994675035045325,1.1101231051511535,1.0521496924830844
2019-11-19,1.016772036575208,0.999773930980019,1.1098029268378604,1.0554743707248604
2019-12-04,1.0158506070143116,0.999773930980019,1.1166509580670314,1.0551664163140373
2019-12-19,1.0158506070143116,1.0001324097312918,1.1212281780488602,1.0584366360836301
2020-01-06,1.0154670808036939,1.0001324097312918,1.125505603046521,1.0584553583366811
2020-01-22,1.0154670808036939,1.0048096539293154,1.1256415949580074,1.0600197577295567
2020-02-05,1.0157177826308161,1.0048096539293154,1.1386403146252797,1.062727775386112
2020-02-21,1.0157177826308161,0.9998108015738314,1.1269140794509334,1.0601320198298143
2020-03-06,1.0123586625836,0.9998108015738314,1.1082849321630006,1.0716864730298756
2020-03-23,1.0123586625836,1.0009166856603129,1.0799480539003519,1.072910895543209
