variant,total_return,cagr,annual_vol,sharpe,max_drawdown,avg_turnover,cycles
baseline,0.008172894854286739,0.01185825680809005,0.024008508804105492,0.5030042190292173,-0.015786533337556086,0.08002760215053761,174.0
performance_v2,-0.034618417408051494,-0.049745479474993415,0.05815115241952547,-0.8483015428758304,-0.0938297113219475,0.43780159259259266,174.0
benchmark_spy,0.11808280370895186,0.17544869405282015,0.193535932479238,0.9319387237266872,-0.20829287615653092,,
benchmark_60_40,0.002330381436353113,0.003376797300417733,0.12644157957305657,0.09005720585055614,-0.1897196506449479,,
