asset,mean_contribution,cum_contribution,avg_abs_weight
TLT,0.00012812726808247878,0.010340889553824395,0.1081427901234568
SPY,0.00011660133789633212,0.009351305062148763,0.08073337037037037
QQQ,7.183291751230607e-05,0.005546860476805415,0.1054650987654321
GLD,2.0108360337748316e-05,0.0016130537912917298,0.036853827160493825
IWM,-3.968674026368327e-05,-0.0033102230542546573,0.07919530864197531
