,baseline,performance_v2,benchmark_spy,benchmark_60_40
2019-07-05,0.9983036002016475,1.0,1.0,1.0
2019-08-05,1.0046410398202381,1.0,0.9699270495009098,0.9888713941281723
2019-09-04,1.0025805855336103,1.0,0.9809357916479103,0.9961966263578229
2019-10-03,1.002683203505562,1.0,0.9889722312383356,1.004728015946666
2019-11-01,1.0002180697952596,1.0,0.9981337804432876,1.0090750932139367
2019-12-03,1.0041724044273554,1.0,0.9914397576162424,1.0134776051415102
2020-01-03,1.0069933744305586,0.9920504954918085,0.9839327632717219,1.0151163668485412
2020-02-04,1.0017713527441494,0.9999580348539818,0.9989289100477116,1.0189308694929051
2020-03-05,1.0038827670907393,0.9953312298737818,0.9657226974766999,1.0087533869695968
2020-04-03,1.0045008507070368,0.9823219109207415,0.9517639453602101,1.000964937812892
2020-05-05,1.00248139775048,0.976925592346241,0.9605577956818558,1.003951117846285
2020-06-04,1.001920262704786,0.9721619140298152,0.9580342249482865,0.996554109215962
2020-07-06,0.9978033736057983,0.973861184286143,0.9728235386075756,1.0041521355208936
2020-08-04,0.9992597518143915,0.9780396487216054,0.9765810337119137,1.010307984929125
2020-09-02,0.9990327730035075,0.9813232502347661,0.9907062732346863,1.022923253091688
2020-10-02,1.0040749516746745,0.9776834581303676,0.9812998612297538,1.0155678765148377
2020-11-02,1.0054212035874126,0.9777385752805539,0.9922988446487843,1.0254404631365364
2020-12-02,1.0044867363155312,0.9758386827681232,0.9943863624017248,1.023479382733096
