asset,mean_contribution,cum_contribution,avg_abs_weight
TLT,0.0005107883419162219,0.009188884156005717,0.16833511111111113
QQQ,0.000432601514336561,0.0076547983881933845,0.2377678888888889
GLD,0.00020097672282470437,0.003615476230422132,0.06798744444444445
SPY,-6.377845206976849e-05,-0.0011612588734104534,0.08231533333333334
IWM,-8.458005495261392e-05,-0.0015223875041764368,0.01917722222222222
