,baseline,performance_v2,benchmark_spy,benchmark_60_40
2022-02-03,1.0069923163916301,0.9600561035473157,0.935190076262905,0.9543957035464281
2022-03-07,0.9863287474150537,0.9793089747681333,0.8782954563495616,0.9148617295100508
2022-04-05,1.011625619154268,0.9862660399779773,0.9474006533539029,0.9304856276758405
2022-05-05,1.0261574294464724,0.9704334591537778,0.8692190323187581,0.8469787151690722
2022-06-06,1.0217987842123015,1.004588975858515,0.8649760489822884,0.840746901730353
2022-07-07,1.021637567156548,0.9133744650708548,0.8206133798042641,0.8151561863343316
2022-08-05,1.011380493808462,0.9211885024521728,0.8722567124834101,0.8543102380698853
2022-09-06,1.0268400881209847,0.9100046443648566,0.8243476510234874,0.8004754031942961
2022-10-05,1.0339895444063123,0.8778357950228252,0.7987771317351573,0.7715915172905322
2022-11-03,1.041075272542164,0.8985999546611267,0.7858981352964803,0.7446123205114876
2022-12-05,1.0341540422091762,0.9230455694296178,0.8464380524770666,0.8101441035234254
2023-01-05,1.0326584951685727,0.9059003157879352,0.8073182257769769,0.7813559014016187
2023-02-06,1.0279003119938543,0.9234549015115296,0.8721155837167538,0.827767424555912
2023-03-08,1.0312735869893355,0.8961299242195215,0.8488991922421739,0.8025437061699118
2023-04-06,1.0359450821263725,0.9056437881318984,0.8740769965852784,0.8388481806970818
2023-05-08,1.0491527000445484,0.9117029168400049,0.8816601850347435,0.8282232369293213
2023-06-07,1.044171178170306,0.9126895495540922,0.9111598129587828,0.8375726532519454
2023-07-10,1.0495396991499677,0.939849638531553,0.9426530113831937,0.8502885190663072
2023-08-08,1.056807357844487,0.9552092503072067,0.9621425630240609,0.8531108879935476
2023-09-07,1.0636038271117545,0.9495325797437554,0.9537805653730546,0.8401989871148964
2023-10-06,1.0773439294986038,0.9227064001967394,0.9242038537138524,0.7925654149181707
2023-11-06,1.08627296673212,0.9370233222244119,0.937436111196498,0.8079285322686468
2023-12-06,1.069985589493749,0.957008768781265,0.9784674929241404,0.8641281953946766
2023-12-29,1.0696362297301563,1.0036103511947525,1.0268294635519268,0.9017554397840669
