variant,total_return,cagr,annual_vol,sharpe,max_drawdown,avg_turnover,cycles
baseline,0.023658681137693982,0.6340248246811284,0.16970683875662532,2.9807484679331595,-0.016860165070184063,0.12833608333333332,12.0
performance_v2,0.03269154301999655,0.9650926450825223,0.22442892632941938,3.1264640737348595,-0.030822523658081358,0.47318108333333336,12.0
benchmark_spy,0.07673698364594506,3.723916784738986,0.38542911249663947,4.229831789999817,-0.03843779516932355,,
benchmark_60_40,0.04900701570009036,1.731154367303846,0.21496684062121,4.789368838383366,-0.01984214093248804,,
