asset,mean_contribution,cum_contribution,avg_abs_weight
QQQ,0.001482113977903201,0.017669567539971398,0.22961666666666666
SPY,0.0014236248389595454,0.017091258258365327,0.185226
TLT,-5.9874909056763455e-05,-0.0007834041592635899,0.16676933333333335
GLD,-7.879166513504601e-05,-0.0009458573563195793,0.02648333333333333
IWM,-0.0006698822239226374,-0.008045682745036475,0.07995033333333333
