variant,total_return,cagr,annual_vol,sharpe,max_drawdown,avg_turnover,cycles
baseline,0.001041453677781412,0.001517391455302608,0.026062458350467565,0.07121072748441795,-0.020940501950599932,0.07499996739130435,173.0
performance_v2,-0.024220812583966023,-0.03508520814035876,0.050363081184753966,-0.6839687639600549,-0.0799418791527522,0.3815281604938272,173.0
benchmark_spy,0.12445198884598252,0.18632301014748798,0.19394070422239543,0.9779123161873587,-0.2082924168594924,,
benchmark_60_40,0.007747089664753126,0.011304711098004905,0.12663665434496255,0.15226533824579933,-0.18971964810262631,,
