variant,total_return,cagr,annual_vol,sharpe,max_drawdown,avg_turnover,cycles
baseline,0.055519102435279466,0.06902418886292461,0.039619342612450856,1.7047177051726632,-0.02021458035322743,0.07770456097560975,204.0
performance_v2,0.08719976615806146,0.10879874793241329,0.09671269708354084,1.1159380943609603,-0.0412160863250115,0.39277228395061725,204.0
benchmark_spy,0.44319702533824334,0.5733089289671776,0.1887241952714461,2.496230774161914,-0.10069964408979815,,
benchmark_60_40,0.2688660644805463,0.3419888507123965,0.10478578819272891,2.8609259375420097,-0.07638582966417695,,
