,baseline,performance_v2,benchmark_spy,benchmark_60_40
2018-07-05,0.9999326865418728,1.0,1.0,1.0
2018-08-03,0.9998216011341906,1.0,1.0042850176272458,1.0045605521662184
2018-09-04,0.9997049721560513,1.0,1.0025552369100172,1.0011992722674579
2018-10-03,0.9995070378581735,1.0,1.0031056783371037,0.9945721790055496
2018-11-01,0.9998659192677539,1.0,1.013780686181806,1.0012914080899717
2018-12-03,0.9992454930153154,1.0,1.0272044370894802,1.012090219392855
2019-01-04,0.9977544087258087,1.0,1.0616113678072245,1.0277448528579598
2019-02-05,0.9967772624727697,1.0,1.0660618112305913,1.0322075620690088
2019-03-07,0.9977746758660011,1.0,1.057143873085337,1.0297041522385249
2019-04-05,0.996807660327121,1.0,1.0622606473664,1.0332267400787687
2019-05-07,1.0008766517363976,1.0,1.044521112026806,1.0260402433327078
2019-06-06,1.0010158656283905,1.0,1.0513133086396955,1.0313674835949047
2019-06-21,1.0010158656283905,0.9991310975078065,1.0497850574169052,1.0259354053386212
2019-07-08,1.0027393151601853,0.9991310975078065,1.0440165911517412,1.0231106698062435
2019-07-23,1.0027393151601853,0.9988556441036793,1.0514814962184686,1.02526666520768
2019-08-06,1.0012832786141475,0.9988556441036793,1.0662268087420599,1.0371712241651097
2019-08-21,1.0012832786141475,0.998621451236603,1.0749008973293879,1.0394687904022415
2019-09-05,0.9977697467145265,0.998621451236603,1.0887190432538056,1.0399561488630955
2019-09-20,0.9977697467145265,0.9995028850345854,1.0835748071285292,1.0425032964004521
2019-10-04,0.9967541083505055,0.9995028850345854,1.0982374573307594,1.0540463419016772
2019-10-21,0.9967541083505055,0.9982137254590733,1.1056828105366587,1.055162192188521
2019-11-04,0.9945473388671294,0.9982137254590733,1.1101249464343799,1.0521509265850808
2019-11-19,0.9945473388671294,1.0020597918886727,1.1098047675900296,1.0554758603119123
2019-12-04,0.9927110884443083,1.0020597918886727,1.1166528094371806,1.0551678501529165
2019-12-19,0.9927110884443083,1.0022260813188943,1.1212299200748315,1.0584382338846414
2020-01-06,0.9917041973355714,1.0022260813188943,1.1255075837920459,1.0584569217254225
2020-01-22,0.9917041973355714,1.0056605293293848,1.1256434627773144,1.0600209824457836
2020-02-05,0.9906043568505664,1.0056605293293848,1.1386422053294032,1.0627291124016798
2020-02-21,0.9906043568505664,1.0058028070966691,1.1269158416214278,1.0601330012605616
2020-03-06,0.9921293488046679,1.0058028070966691,1.1082867892840322,1.0716873867485355
2020-03-23,0.9921293488046679,1.0122525212029105,1.0799497833514284,1.0729117597534577
2020-04-06,0.983769569217934,1.0122525212029105,1.1524859070230757,1.115029173717296
2020-04-22,0.983769569217934,1.022080882102982,1.178065019442082,1.1253209511560456
2020-05-06,0.9816993684771207,1.022080882102982,1.1700797558296996,1.1134811316550937
2020-05-21,0.9816993684771207,1.0178009092470401,1.1620011697350539,1.109980675207082
2020-06-05,0.9785303266358408,1.0178009092470401,1.1917823467994981,1.1238868386823844
2020-06-22,0.9785303266358408,1.0149091198705908,1.1994276601318359,1.1282680416418382
2020-07-07,0.9810315442281168,1.0149091198705908,1.1870572892903335,1.1276298599500563
2020-07-22,0.9810315442281168,1.0172549496687397,1.1938142706071864,1.1328292423271806
2020-08-05,0.9804800759342708,1.0172549496687397,1.2012289683807449,1.1330892840288282
2020-08-20,0.9804800759342708,1.0215854323950775,1.2049689145144862,1.1393029537638844
2020-09-03,0.9925926845240473,1.0215854323950775,1.1635007356191875,1.1170726850895014
2020-09-21,0.9925926845240473,1.0286857421145834,1.150551631941259,1.1118806144324076
2020-10-05,0.9843600890803116,1.0286857421145834,1.1709545041654843,1.1150207481137238
2020-10-20,0.9843600890803116,1.0251414019007636,1.1756449317428994,1.11345623547765
2020-11-03,0.980561987946681,1.0251414019007636,1.1964019617772435,1.1226679275668416
2020-11-18,0.980561987946681,1.0249186915576034,1.1820034789349019,1.1158619799363547
2020-12-03,0.98152734021753,1.0249186915576034,1.1816815222852508,1.1192789604630808
2020-12-18,0.98152734021753,1.0240488270289858,1.17696315670093,1.1152554316785046
2021-01-05,0.9789859653923836,1.0240488270289858,1.1850692643550464,1.1165509811615197
2021-01-21,0.9789859653923836,1.028001206013434,1.1861496289792768,1.1140274824670608
2021-02-04,0.9764532138720605,1.028001206013434,1.1996314224445268,1.120433664754718
2021-02-22,0.9764532138720605,1.0133956491130758,1.1904039432362568,1.1118530262716448
2021-03-08,0.9764868328935543,1.0133956491130758,1.1844772501584508,1.1050738608232054
2021-03-23,0.9764868328935543,1.0186673527876637,1.1751544547147859,1.103845351215813
2021-04-07,0.977224104155105,1.0186673527876637,1.176514310207604,1.1015364836563262
2021-04-22,0.977224104155105,1.0168910345482973,1.1657689906873192,1.0974229065133927
2021-05-06,0.9777750047579811,1.0168910345482973,1.1750784758685526,1.1034039570734144
2021-05-21,0.9777750047579811,1.0147770910561007,1.1741160444784102,1.1042767490534946
2021-06-07,0.9757180981247171,1.0147770910561007,1.172977135918037,1.102276576676576
2021-06-22,0.9757180981247171,1.0173583544472342,1.1792479517578933,1.1068890756703766
2021-07-07,0.9775373433134322,1.0173583544472342,1.1834156812477552,1.1131588678347977
2021-07-22,0.9775373433134322,1.0153326434223664,1.1858939182900696,1.1187667719786432
2021-08-05,0.9750249887812333,1.0153326434223664,1.1934040480832626,1.1207367096251741
2021-08-20,0.9750249887812333,1.0209815266142814,1.2029001834661146,1.1263852994100039
2021-09-03,0.9749262068495307,1.0209815266142814,1.2026080179056189,1.1221235472678799
2021-09-21,0.9749262068495307,1.0198216773136821,1.2014720920457758,1.1211010299478688
2021-10-05,0.9726800176337245,1.0198216773136821,1.2139731665176157,1.1237696253048985
2021-10-20,0.9726800176337245,1.018807566598329,1.218741376656319,1.1233841483366098
2021-11-03,0.9673672772273971,1.018807566598329,1.2261819388205248,1.1228556666207803
2021-11-18,0.9673672772273971,1.021304132785409,1.2303466585045988,1.1268326856341393
2021-12-03,0.9735524080915383,1.021304132785409,1.21964121204183,1.126328155309931
2021-12-20,0.9735524080915383,1.0189579458491798,1.206672391524168,1.1157667188607168
2022-01-04,0.9752392780045251,1.0189579458491798,1.2062682671097713,1.1136869591413963
2022-01-20,0.9752392780045251,1.012945200139305,1.1929173298662579,1.1090385450675104
2022-02-03,0.9791281638980059,1.012945200139305,1.164877904914208,1.0899349463753993
2022-02-18,0.9791281638980059,1.0107886633482905,1.157335253964263,1.090290336526862
2022-03-07,0.9827954263685796,1.0107886633482905,1.1232178023467305,1.0676781730321545
2022-03-22,0.9827954263685796,1.0153611240899276,1.1363609519535725,1.0697025014735606
2022-04-05,0.9839738172027582,1.0153611240899276,1.1220072501979093,1.051928409131783
2022-04-21,0.9839738172027582,1.0112082320886189,1.105229242100662,1.0393774037667132
2022-05-05,0.9834751276241424,1.0112082320886189,1.0659461779559525,1.0058210996973216
2022-05-20,0.9834751276241424,1.0128952944525074,1.0664113183240027,1.0106508480332206
2022-06-06,0.9800223755959251,1.0128952944525074,1.0696584442747132,1.0050411921844027
2022-06-22,0.9800223755959251,1.008513954026283,1.0677191602334184,1.0150034755785222
2022-07-07,0.97606878090085,1.008513954026283,1.0837104769672898,1.020551676880505
2022-07-22,0.97606878090085,1.0074114806182226,1.0736556544305407,1.0217328290478493
2022-08-05,0.9714652152012782,1.0074114806182226,1.0718409187543112,1.0109682990178381
2022-08-22,0.9714652152012782,1.000098483076381,1.0495225220422162,0.9969784753859916
2022-09-06,0.9693357811873329,1.000098483076381,1.0455625663820316,0.9848439798143417
2022-09-21,0.9693357811873329,0.9905822409604282,1.0273239450179072,0.9811358756701033
2022-10-05,0.9684036982221597,0.9905822409604282,1.0249322046854226,0.976012954266457
2022-10-20,0.9684036982221597,0.9848327212487366,1.0163376360423375,0.9644291618855881
2022-11-03,0.9670856085287415,0.9848327212487366,1.0058724528963845,0.956388627020295
2022-11-18,0.9670856085287415,0.9867037009510625,1.01043933300665,0.9563630942309225
2022-12-05,0.9664497166128747,0.9867037009510625,0.9922622884570719,0.9406822148362394
