variant,total_return,cagr,annual_vol,sharpe,max_drawdown,avg_turnover,cycles
baseline,0.004487720436107123,0.06469410124592301,0.04719245343332075,1.3520822211156507,-0.009125952946937299,0.10945361111111113,18.0
performance_v2,0.001314294774495517,0.01855814695610114,0.10889491205759949,0.22335600241322387,-0.02143079983000884,0.436676,18.0
benchmark_spy,-0.00561348341364154,-0.07578465314677785,0.22477419083719297,-0.23706504141563203,-0.04823714223129749,,
benchmark_60_40,0.023480568847489725,0.38393096210243427,0.112215823223377,2.9535654208715307,-0.021960551145112306,,
