,baseline,performance_v2,benchmark_spy,benchmark_60_40
2016-02-04,0.9707920369692797,1.0,1.0,1.0
2016-03-07,0.953217187664039,1.0,1.0,1.0
2016-04-06,0.9730002169137941,1.0,1.0,1.0
2016-05-05,0.9534288312600565,1.0,1.0,1.0
2016-06-06,0.9584414410535718,1.0,1.0,1.0
2016-07-06,0.9503939602281863,1.0,1.0,1.0
2016-08-04,0.9474868477731037,1.0,1.0,1.0
2016-09-02,0.9463683899831072,1.0,1.0,1.0
2016-10-04,0.9524514782246734,1.0,1.0,1.0
2016-11-02,0.9514399074987737,1.0,1.0,1.0
2016-12-02,0.9382533317256746,1.0,1.0,1.0
2017-01-04,0.9391006838948373,1.0,1.0,1.0
2017-02-03,0.9420631754606204,1.0,1.0,1.0
2017-03-07,0.951830669015595,1.0,1.0,1.0
2017-04-05,0.9492616053105714,1.0,1.0,1.0
2017-05-05,0.9578423608009823,1.0,1.0,1.0
2017-06-06,0.9553312294441655,1.0,1.0,1.0
2017-07-06,0.9561543644754432,1.0,1.0,1.0
2017-08-04,0.9633259927027283,1.0,1.0,1.0
2017-09-05,0.948038428987905,1.0,1.0,1.0
2017-10-04,0.9589397276818324,1.0,1.0,1.0
2017-11-02,0.9686910712600882,1.0,1.0,1.0
2017-12-04,0.9709252411557565,1.0,1.0,1.0
2018-01-04,0.9776437115976481,1.0,1.0,1.0
2018-02-05,0.9817843135680994,1.0,1.0,1.0
2018-03-07,0.9936467861693733,1.0,1.0,1.0
2018-04-06,0.9738267421927268,1.0,1.0,1.0
2018-05-07,0.9869673062671096,1.0,1.0,1.0
2018-06-06,0.9978364800870123,1.0,1.0,1.0
2018-07-06,0.9907492789720083,1.0,1.0,1.0
2018-08-06,1.0104772754442466,1.0,1.0,1.0
2018-09-05,1.0159633810275974,1.0,1.0,1.0
2018-10-04,1.0192096198696772,1.0,1.0,1.0
2018-11-02,0.9918092795489534,1.0,1.0,1.0
2018-12-04,0.9740698431502995,1.0,1.0,1.0
2019-01-07,0.9428448921260923,1.0,1.0,1.0
2019-02-06,0.9657016277051442,1.0,1.0,1.0
2019-03-08,0.9668587440344147,1.0,1.0,1.0
2019-04-08,0.9803661369281742,1.0,1.0,1.0
2019-05-08,0.9797645902652986,1.0,1.0,1.0
2019-06-07,0.970985151300633,1.0,1.0,1.0
2019-07-09,0.9748351549943648,1.0,1.0,1.0
2019-07-23,0.9748351549943648,1.0149047448126018,1.020510074752275,1.0124503616130263
2019-08-07,0.9652043307685378,1.0149047448126018,1.020510074752275,1.0124503616130263
2019-08-21,0.9652043307685378,1.0198073865039918,0.9947277614925893,1.0391621322139664
2019-09-06,0.9713181289933829,1.0198073865039918,0.9947277614925893,1.0391621322139664
2019-09-20,0.9713181289933829,1.0225312072283868,1.0192427614073922,1.0475724370281605
2019-10-07,0.969780952900099,1.0225312072283868,1.0192427614073922,1.0475724370281605
2019-10-21,0.969780952900099,1.0199390660854597,1.0250862172183302,1.0419692301706054
2019-11-05,0.9693018046302575,1.0199390660854597,1.0250862172183302,1.0419692301706054
2019-11-19,0.9693018046302575,1.0173873078126894,1.0658858848487665,1.0694782434612027
2019-12-05,0.9709867450802527,1.0173873078126894,1.0658858848487665,1.0694782434612027
2019-12-19,0.9709867450802527,1.0308214643716647,1.0965368678742917,1.0810548755894742
2020-01-07,0.9764358837762983,1.0308214643716647,1.0965368678742917,1.0810548755894742
2020-01-22,0.9764358837762983,1.0671237103148565,1.137777727968593,1.1165087033737158
2020-02-06,0.985180761907616,1.0671237103148565,1.137777727968593,1.1165087033737158
2020-02-21,0.985180761907616,1.0805692255366506,1.1451265901025807,1.1474033037061286
2020-03-09,0.9621645326268393,1.0805692255366506,1.1451265901025807,1.1474033037061286
2020-03-23,0.9621645326268393,0.8015958486230627,0.7700826909949954,0.9783700503809305
2020-04-07,0.9754525372804588,0.8015958486230627,0.7700826909949954,0.9783700503809305
2020-04-22,0.9754525372804588,0.924727469559345,0.9640280620363707,1.135134671897157
2020-05-07,0.9766409883516403,0.924727469559345,0.9640280620363707,1.135134671897157
2020-05-21,0.9766409883516403,0.938573908453163,1.0185332855012683,1.1608768046579352
2020-06-08,0.9634107229998563,0.938573908453163,1.0185332855012683,1.1608768046579352
2020-06-22,0.9634107229998563,0.9624852560807466,1.0776213985435141,1.1958066225003163
2020-07-08,0.9773591725424567,0.9624852560807466,1.0776213985435141,1.1958066225003163
2020-07-22,0.9773591725424567,1.0069334707045403,1.1339622937113585,1.249742690640914
2020-08-06,0.9889110966776418,1.0069334707045403,1.1339622937113585,1.249742690640914
2020-08-20,0.9889110966776418,1.056796802917567,1.173580873792078,1.2688019707697251
2020-09-04,0.981154880749858,1.056796802917567,1.173580873792078,1.2688019707697251
2020-09-21,0.981154880749858,1.0256735979465532,1.1388844829362674,1.244377177859793
2020-10-06,0.9680585161962606,1.0256735979465532,1.1388844829362674,1.244377177859793
2020-10-20,0.9680585161962606,1.063649442663093,1.196042807790921,1.2667558562090955
2020-11-04,0.9701380356990208,1.063649442663093,1.196042807790921,1.2667558562090955
2020-11-18,0.9701380356990208,1.0889842320568128,1.240975481340633,1.295917086136264
2020-12-04,0.9544321743428407,1.0889842320568128,1.240975481340633,1.295917086136264
2020-12-18,0.9544321743428407,1.1371688402638365,1.2913897825634726,1.3189864435435763
2021-01-06,0.9491558755452308,1.1371688402638365,1.2913897825634726,1.3189864435435763
2021-01-21,0.9491558755452308,1.1864211839731413,1.3440693978134537,1.3345977969842868
2021-02-05,0.9471224848151087,1.1864211839731413,1.3440693978134537,1.3345977969842868
2021-02-22,0.9471224848151087,1.1976810386727197,1.3538288084041086,1.3085165156939687
2021-03-09,0.9400306684004479,1.1976810386727197,1.3538288084041086,1.3085165156939687
2021-03-23,0.9400306684004479,1.187211107371255,1.3669314698193118,1.2994588405351595
2021-04-08,0.9573400757101881,1.187211107371255,1.3669314698193118,1.2994588405351595
2021-04-22,0.9573400757101881,1.2315362950388367,1.4468415113849478,1.3567274034237067
2021-05-07,0.9626154054030702,1.2315362950388367,1.4468415113849478,1.3567274034237067
2021-05-21,0.9626154054030702,1.2597919095171066,1.456211762319165,1.3522655252231293
2021-06-08,0.9597983653091078,1.2597919095171066,1.456211762319165,1.3522655252231293
2021-06-22,0.9597983653091078,1.2856361826622278,1.48974181778385,1.395216103687376
2021-07-08,0.964035608353187,1.2856361826622278,1.48974181778385,1.395216103687376
2021-07-22,0.964035608353187,1.2912966369550076,1.5332251203415883,1.4431759580388461
2021-08-06,0.9737657603349532,1.2912966369550076,1.5332251203415883,1.4431759580388461
2021-08-20,0.9737657603349532,1.2901989446734836,1.5610406012568123,1.4636478160943962
2021-09-07,0.979696329135189,1.2901989446734836,1.5610406012568123,1.4636478160943962
2021-09-21,0.979696329135189,1.2683435163911372,1.5316733991020366,1.449195344103489
