Date,nanoback_etf_core,nanoback_defensive_core,benchmark_spy,benchmark_equal_weight,benchmark_60_40
2023-12-21,534383.6215048174,604315.6612392324,1.5495391703884955,1.3927305903499165,1.2412521851296503
2023-12-22,534383.6215048174,604315.6612392324,1.5526531354021829,1.3962707440435527,1.240490513852472
2023-12-26,534383.6215048174,604315.6612392324,1.5592093814080916,1.4057128403490755,1.2450440980530342
2023-12-27,534383.6215048174,604315.6612392324,1.5620284376733709,1.4140429071992557,1.2552196526097859
2023-12-28,534383.6215048174,604315.6612392324,1.562618357961664,1.4092365519185635,1.2518573505983386
2023-12-29,534383.6215048174,604315.6612392324,1.558094710628121,1.3996171204659025,1.2451662439992062
2024-01-02,534383.6215048174,604315.6612392324,1.5493749096077511,1.3893814628603,1.2381139778383807
2024-01-03,534383.6215048174,604315.6612392324,1.5367217927080408,1.3756047499736028,1.2341127256736169
2024-01-04,534383.6215048174,604315.6612392324,1.5317717663266082,1.3688603588327595,1.2242268688358238
2024-01-05,534383.6215048174,604315.6612392324,1.5338701515444537,1.3661794809959165,1.2205487398077488
2024-01-08,534383.6215048174,604315.6612392324,1.5557673059988248,1.3812076878645996,1.235819977890776
2024-01-09,534383.6215048174,604315.6612392324,1.5534073164712205,1.3771900598071818,1.231543472105094
2024-01-10,534383.6215048174,604315.6612392324,1.5621923900796837,1.378856923827812,1.2334280857397522
2024-01-11,534383.6215048174,604315.6612392324,1.5615040983476032,1.3792390155527048,1.235872355607009
2024-01-12,534383.6215048174,604315.6612392324,1.5625856702718792,1.3812752238153818,1.235414560438398
2024-01-16,534383.6215048174,604315.6612392324,1.5568489807145784,1.3693303709192124,1.2239897045352486
2024-01-17,534383.6215048174,604315.6612392324,1.5481950690311654,1.3608614208547727,1.219132914261951
2024-01-18,534383.6215048174,604315.6612392324,1.5619628567108461,1.3684647404272228,1.2211050456018826
2024-01-19,534383.6215048174,604315.6612392324,1.581434543466565,1.3816253080466465,1.2318006392728589
2024-01-22,534383.6215048174,604315.6612392324,1.5847782474320447,1.3890729423410493,1.2362958854618664
2024-01-23,534383.6215048174,604315.6612392324,1.5894003690008522,1.3891122683363017,1.23454088823723
2024-01-24,534383.6215048174,604315.6612392324,1.591137647758901,1.3847566340302815,1.2324580316494222
2024-01-25,534383.6215048174,604315.6612392324,1.599791662233791,1.3918045865534634,1.2397013922185889
2024-01-26,534383.6215048174,604315.6612392324,1.5977593719358572,1.389080191391714,1.2378065392822308
2024-01-29,534383.6215048174,604315.6612392324,1.6104125916270449,1.4041478892120323,1.2493899810658162
2024-01-30,534383.6215048174,604315.6612392324,1.6091670672964564,1.402600946023744,1.2533411086432564
2024-01-31,534383.6215048174,604315.6612392324,1.582909601165991,1.3882227277243824,1.245993632862644
2024-02-01,534383.6215048174,604315.6612392324,1.6036271206267307,1.4071450124460412,1.265554886022044
2024-02-02,534383.6215048174,604315.6612392324,1.6205091816945305,1.404504059819465,1.262366922349187
2024-02-05,534383.6215048174,604315.6612392324,1.6146084369394398,1.3923243545111956,1.249412150125179
