variant,total_return,cagr,annual_vol,sharpe,max_drawdown,avg_turnover,cycles
baseline,0.002072260221518185,0.09083654480519199,0.017081744817564696,5.099339642054435,-0.0009276713316808127,0.075,6.0
performance_v2,0.0014075675561355805,0.060856149348299304,0.08462180272399131,0.7403897393677954,-0.007487743390199975,0.2335033333333333,6.0
benchmark_spy,-0.008559814071055438,-0.3030626148399359,0.22641439458922188,-1.4789284108451877,-0.030073295190543137,,
benchmark_60_40,0.013478372303894925,0.7547222406857101,0.10435985860550798,5.446537348026131,-0.011128893542803997,,
