asset,mean_contribution,cum_contribution,avg_abs_weight
TLT,0.0001875428025793091,0.0011248253009152887,0.04022499999999999
QQQ,0.00015562418757036534,0.0009310992195157297,0.06562799999999999
IWM,0.00014633986643716078,0.0008782546604826358,0.024092000000000002
SPY,2.499696066156794e-05,0.00014977892139644844,0.02287966666666667
GLD,-0.00011634660094378059,-0.0006980264931331082,0.030504666666666666
