,equity
2024-01-01,1000000.0
2024-01-02,1000000.0
2024-01-03,1000000.0
2024-01-04,1000000.0
2024-01-05,1000000.0
2024-01-06,1000000.0
2024-01-07,1000000.0
2024-01-08,1000000.0
2024-01-09,1000000.0
